# time template
1.288330078125000000e+00 3.273695236108701191e-19
1.288574218750000000e+00 3.300669721190809877e-19
1.288818359375000000e+00 3.319422047047009167e-19
1.289062500000000000e+00 3.329885084658562959e-19
1.289306640625000000e+00 3.332012225578722449e-19
1.289550781250000000e+00 3.325777605762149154e-19
1.289794921875000000e+00 3.311176260108727484e-19
1.290039062500000000e+00 3.288224240694097719e-19
1.290283203125000000e+00 3.256958672524543091e-19
1.290527343750000000e+00 3.217437763440012253e-19
1.290771484375000000e+00 3.169740754691317202e-19
1.291015625000000000e+00 3.113967823467743160e-19
1.291259765625000000e+00 3.050239924718656642e-19
1.291503906250000000e+00 2.978698587618156115e-19
1.291748046875000000e+00 2.899505653915389398e-19
1.291992187500000000e+00 2.812842968140466125e-19
1.292236328125000000e+00 2.718912014211169787e-19
1.292480468750000000e+00 2.617933496123239057e-19
1.292724609375000000e+00 2.510146867602115076e-19
1.292968750000000000e+00 2.395809819929363468e-19
1.293212890625000000e+00 2.275197708846472199e-19
1.293457031250000000e+00 2.148602937784757633e-19
1.293701171875000000e+00 2.016334296768757421e-19
1.293945312500000000e+00 1.878716250049071374e-19
1.294189453125000000e+00 1.736088183612229885e-19
1.294433593750000000e+00 1.588803606849188299e-19
1.294677734375000000e+00 1.437229314784174086e-19
1.294921875000000000e+00 1.281744510401830943e-19
1.295166015625000000e+00 1.122739890419804256e-19
1.295410156250000000e+00 9.606166953459524060e-20
1.295654296875000000e+00 7.957857209623873715e-20
1.295898437500000000e+00 6.286662975589658148e-20
1.296142578125000000e+00 4.596852583278670295e-20
1.296386718750000000e+00 2.892758738330424458e-20
1.296630859375000000e+00 1.178767607929736835e-20
1.296875000000000000e+00 -5.406922857516215964e-21
1.297119140625000000e+00 -2.261161358429177350e-20
1.297363281250000000e+00 -3.978160407820104294e-20
1.297607421875000000e+00 -5.687202173741037362e-20
1.297851562500000000e+00 -7.383803001303196463e-20
1.298095703125000000e+00 -9.063494556300193526e-20
1.298339843750000000e+00 -1.072183558261389542e-19
1.298583984375000000e+00 -1.235442367036457546e-19
1.298828125000000000e+00 -1.395690696910621641e-19
1.299072265625000000e+00 -1.552499587023779251e-19
1.299316406250000000e+00 -1.705447460035089991e-19
1.299560546875000000e+00 -1.854121266093708527e-19
1.299804687500000000e+00 -1.998117613760932810e-19
1.300048828125000000e+00 -2.137043888209870942e-19
1.300292968750000000e+00 -2.270519341029274221e-19
1.300537109375000000e+00 -2.398176165456618646e-19
1.300781250000000000e+00 -2.519660522014282420e-19
1.301025390625000000e+00 -2.634633548979012399e-19
1.301269531250000000e+00 -2.742772339744803565e-19
1.301513671875000000e+00 -2.843770876014853765e-19
1.301757812500000000e+00 -2.937340938479097917e-19
1.302001953125000000e+00 -3.023212956627943668e-19
1.302246093750000000e+00 -3.101136833105592119e-19
1.302490234375000000e+00 -3.170882707795611716e-19
1.302734375000000000e+00 -3.232241676238512719e-19
1.302978515625000000e+00 -3.285026466534925262e-19
1.303222656250000000e+00 -3.329072043405236730e-19
1.303466796875000000e+00 -3.364236175531291925e-19
1.303710937500000000e+00 -3.390399935534536312e-19
1.303955078125000000e+00 -3.407468142205223062e-19
1.304199218750000000e+00 -3.415369742954992155e-19
1.304443359375000000e+00 -3.414058135884447708e-19
1.304687500000000000e+00 -3.403511418348333496e-19
1.304931640625000000e+00 -3.383732583327380090e-19
1.305175781250000000e+00 -3.354749637359528107e-19
1.305419921875000000e+00 -3.316615660388189675e-19
1.305664062500000000e+00 -3.269408789792521595e-19
1.305908203125000000e+00 -3.213232151769863650e-19
1.306152343750000000e+00 -3.148213708608922496e-19
1.306396484375000000e+00 -3.074506043315958693e-19
1.306640625000000000e+00 -2.992286082115262068e-19
1.306884765625000000e+00 -2.901754740368808261e-19
1.307128906250000000e+00 -2.803136501344951154e-19
1.307373046875000000e+00 -2.696678932650772392e-19
1.307617187500000000e+00 -2.582652131643621595e-19
1.307861328125000000e+00 -2.461348107575476096e-19
1.308105468750000000e+00 -2.333080099540821420e-19
1.308349609375000000e+00 -2.198181829622843018e-19
1.308593750000000000e+00 -2.057006697226019282e-19
1.308837890625000000e+00 -1.909926910150463911e-19
1.309082031250000000e+00 -1.757332560630149788e-19
1.309326171875000000e+00 -1.599630646692885425e-19
1.309570312500000000e+00 -1.437244021834728597e-19
1.309814453125000000e+00 -1.270610314465578944e-19
1.310058593750000000e+00 -1.100180801177228340e-19
1.310302734375000000e+00 -9.264192311237492711e-20
1.310546875000000000e+00 -7.498006018973846289e-20
1.310791015625000000e+00 -5.708098999261756665e-20
1.311035156250000000e+00 -3.899408027164219291e-20
1.311279296875000000e+00 -2.076943467690171019e-20
1.311523437500000000e+00 -2.457756733027349630e-21
1.311767578125000000e+00 1.588978893773954892e-20
1.312011718750000000e+00 3.422171762257119076e-20
1.312255859375000000e+00 5.248636731019529963e-20
1.312500000000000000e+00 7.063204326115014461e-20
1.312744140625000000e+00 8.860716331630827491e-20
1.312988281250000000e+00 1.063604043127636703e-19
1.313232421875000000e+00 1.238408483773854736e-19
1.313476562500000000e+00 1.409981304354825911e-19
1.313720703125000000e+00 1.577825843903105645e-19
1.313964843750000000e+00 1.741453868192643909e-19
1.314208984375000000e+00 1.900387003619232738e-19
1.314453125000000000e+00 2.054158151904596277e-19
1.314697265625000000e+00 2.202312889088740488e-19
1.314941406250000000e+00 2.344410833729760683e-19
1.315185546875000000e+00 2.480026985477517462e-19
1.315429687500000000e+00 2.608753032098507146e-19
1.315673828125000000e+00 2.730198615272720381e-19
1.315917968750000000e+00 2.843992555178287575e-19
1.316162109375000000e+00 2.949784030707544534e-19
1.316406250000000000e+00 3.047243706523859518e-19
1.316650390625000000e+00 3.136064809841176052e-19
1.316894531250000000e+00 3.215964141338933250e-19
1.317138671875000000e+00 3.286683048562295068e-19
1.317382812500000000e+00 3.347988301235346251e-19
1.317626953125000000e+00 3.399672937591830383e-19
1.317871093750000000e+00 3.441556999702912158e-19
1.318115234375000000e+00 3.473488225620522683e-19
1.318359375000000000e+00 3.495342648209168837e-19
1.318603515625000000e+00 3.507025128630658422e-19
1.318847656250000000e+00 3.508469809839704164e-19
1.319091796875000000e+00 3.499640482626905128e-19
1.319335937500000000e+00 3.480530864705521221e-19
1.319580078125000000e+00 3.451164811264417734e-19
1.319824218750000000e+00 3.411596415604165169e-19
1.320068359375000000e+00 3.361910042449539896e-19
1.320312500000000000e+00 3.302220256771645157e-19
1.320556640625000000e+00 3.232671673450015091e-19
1.320800781250000000e+00 3.153438712924364898e-19
1.321044921875000000e+00 3.064725268699698497e-19
1.321289062500000000e+00 2.966764282538990088e-19
1.321533203125000000e+00 2.859817220505774429e-19
1.321777343750000000e+00 2.744173472599711326e-19
1.322021484375000000e+00 2.620149671336771066e-19
1.322265625000000000e+00 2.488088914439566854e-19
1.322509765625000000e+00 2.348359910274773765e-19
1.322753906250000000e+00 2.201356032751645490e-19
1.322998046875000000e+00 2.047494299719124366e-19
1.323242187500000000e+00 1.887214272273864261e-19
1.323486328125000000e+00 1.720976874763946763e-19
1.323730468750000000e+00 1.549263147239162537e-19
1.323974609375000000e+00 1.372572923589160824e-19
1.324218750000000000e+00 1.191423441906859349e-19
1.324462890625000000e+00 1.006347894923551835e-19
1.324707031250000000e+00 8.178939194190620100e-20
1.324951171875000000e+00 6.266220289033813369e-20
1.325195312500000000e+00 4.331039968159825872e-20
1.325439453125000000e+00 2.379211761599378385e-20
1.325683593750000000e+00 4.166278447777715452e-21
1.325927734375000000e+00 -1.550758193209928353e-20
1.326171875000000000e+00 -3.516949085244903858e-20
1.326416015625000000e+00 -5.475921930412890196e-20
1.326660156250000000e+00 -7.421646433363285214e-20
1.326904296875000000e+00 -9.348103356925544510e-20
1.327148437500000000e+00 -1.124930303577701844e-19
1.327392578125000000e+00 -1.311930400735553124e-19
1.327636718750000000e+00 -1.495223156577037163e-19
1.327880859375000000e+00 -1.674229638080622235e-19
1.328125000000000000e+00 -1.848381287096013795e-19
1.328369140625000000e+00 -2.017121749118171049e-19
1.328613281250000000e+00 -2.179908679809983836e-19
1.328857421875000000e+00 -2.336215513329785987e-19
1.329101562500000000e+00 -2.485533211238162833e-19
1.329345703125000000e+00 -2.627371964428732665e-19
1.329589843750000000e+00 -2.761262861800999964e-19
1.329833984375000000e+00 -2.886759472152554799e-19
1.330078125000000000e+00 -3.003439383954624544e-19
1.330322265625000000e+00 -3.110905687565335115e-19
1.330566406250000000e+00 -3.208788394568585607e-19
1.330810546875000000e+00 -3.296745775267904911e-19
1.331054687500000000e+00 -3.374465627366322003e-19
1.331298828125000000e+00 -3.441666460598866762e-19
1.331542968750000000e+00 -3.498098592077936374e-19
1.331787109375000000e+00 -3.543545148594428006e-19
1.332031250000000000e+00 -3.577822984971984034e-19
1.332275390625000000e+00 -3.600783485422621999e-19
1.332519531250000000e+00 -3.612313278468564702e-19
1.332763671875000000e+00 -3.612334836668495241e-19
1.333007812500000000e+00 -3.600806973841628133e-19
1.333251953125000000e+00 -3.577725219283616643e-19
1.333496093750000000e+00 -3.543122087587515574e-19
1.333740234375000000e+00 -3.497067221236227386e-19
1.333984375000000000e+00 -3.439667425374488927e-19
1.334228515625000000e+00 -3.371066583447896047e-19
1.334472656250000000e+00 -3.291445453549079711e-19
1.334716796875000000e+00 -3.201021340736121842e-19
1.334960937500000000e+00 -3.100047656346614719e-19
1.335205078125000000e+00 -2.988813346972718012e-19
1.335449218750000000e+00 -2.867642212220425248e-19
1.335693359375000000e+00 -2.736892097915964725e-19
1.335937500000000000e+00 -2.596953974060526407e-19
1.336181640625000000e+00 -2.448250895718104621e-19
1.336425781250000000e+00 -2.291236852686079746e-19
1.336669921875000000e+00 -2.126395500841464492e-19
1.336914062500000000e+00 -1.954238769041448913e-19
1.337158203125000000e+00 -1.775305388654397864e-19
1.337402343750000000e+00 -1.590159329847595861e-19
1.337646484375000000e+00 -1.399388129133624849e-19
1.337890625000000000e+00 -1.203601121165758396e-19
1.338134765625000000e+00 -1.003427586228431068e-19
1.338378906250000000e+00 -7.995148155746519698e-20
1.338623046875000000e+00 -5.925260945089736718e-20
1.338867187500000000e+00 -3.831386204716298465e-20
1.339111328125000000e+00 -1.720413514305904251e-20
1.339355468750000000e+00 4.006720224485988724e-21
1.339599609375000000e+00 2.524812388645477091e-20
1.339843750000000000e+00 4.644899716434126776e-20
1.340087890625000000e+00 6.753799759868352281e-20
1.340332031250000000e+00 8.844375974314469439e-20
1.340576171875000000e+00 1.090951328117283917e-19
1.340820312500000000e+00 1.294214201226599242e-19
1.341064453125000000e+00 1.493526202376524862e-19
1.341308593750000000e+00 1.688196692133843856e-19
1.341552734375000000e+00 1.877546810977358287e-19
1.341796875000000000e+00 2.060911870850629173e-19
1.342041015625000000e+00 2.237643720198056291e-19
1.342285156250000000e+00 2.407113074518211498e-19
1.342529296875000000e+00 2.568711807732292404e-19
1.342773437500000000e+00 2.721855191499332826e-19
1.343017578125000000e+00 2.865984069541798247e-19
1.343261718750000000e+00 3.000566980460769598e-19
1.343505859375000000e+00 3.125102193183104306e-19
1.343750000000000000e+00 3.239119683533062412e-19
1.343994140625000000e+00 3.342182982823267190e-19
1.344238281250000000e+00 3.433890927429247490e-19
1.344482421875000000e+00 3.513879323221271655e-19
1.344726562500000000e+00 3.581822494453621698e-19
1.344970703125000000e+00 3.637434719409597924e-19
1.345214843750000000e+00 3.680471538874675920e-19
1.345458984375000000e+00 3.710730931369472573e-19
1.345703125000000000e+00 3.728054352830969441e-19
1.345947265625000000e+00 3.732327643266420604e-19
1.346191406250000000e+00 3.723481775538630822e-19
1.346435546875000000e+00 3.701493457848618838e-19
1.346679687500000000e+00 3.666385580858684158e-19
1.346923828125000000e+00 3.618227512423275041e-19
1.347167968750000000e+00 3.557135206693297333e-19
1.347412109375000000e+00 3.483271166204279328e-19
1.347656250000000000e+00 3.396844243981740932e-19
1.347900390625000000e+00 3.298109281462997591e-19
1.348144531250000000e+00 3.187366573866923306e-19
1.348388671875000000e+00 3.064961173646266429e-19
1.348632812500000000e+00 2.931282020841863697e-19
1.348876953125000000e+00 2.786760917050339857e-19
1.349121093750000000e+00 2.631871328624321502e-19
1.349365234375000000e+00 2.467127027658167037e-19
1.349609375000000000e+00 2.293080578355908624e-19
1.349853515625000000e+00 2.110321664500655110e-19
1.350097656250000000e+00 1.919475269271148892e-19
1.350341796875000000e+00 1.721199699028562332e-19
1.350585937500000000e+00 1.516184429322231161e-19
1.350830078125000000e+00 1.305147874537499307e-19
1.351074218750000000e+00 1.088835041473178793e-19
1.351318359375000000e+00 8.680150329499172057e-20
1.351562500000000000e+00 6.434784396605004989e-20
1.351806640625000000e+00 4.160346270722374739e-20
1.352050781250000000e+00 1.865089213285665618e-20
1.352294921875000000e+00 -4.426029032327048272e-21
1.352539062500000000e+00 -2.754245410421592166e-20
1.352783203125000000e+00 -5.061283328840522034e-20
1.353027343750000000e+00 -7.355122465577711542e-20
1.353271484375000000e+00 -9.627160982717811427e-20
1.353515625000000000e+00 -1.186882174058459597e-19
1.353759765625000000e+00 -1.407158448867841155e-19
1.354003906250000000e+00 -1.622701772888549087e-19
1.354248046875000000e+00 -1.832681101212065755e-19
1.354492187500000000e+00 -2.036280717534739962e-19
1.354736328125000000e+00 -2.232703435350060163e-19
1.354980468750000000e+00 -2.421173765133554865e-19
1.355224609375000000e+00 -2.600941034137298814e-19
1.355468750000000000e+00 -2.771282449354656405e-19
1.355712890625000000e+00 -2.931506086119513922e-19
1.355957031250000000e+00 -3.080953800635122177e-19
1.356201171875000000e+00 -3.219004034500377310e-19
1.356445312500000000e+00 -3.345074542357180113e-19
1.356689453125000000e+00 -3.458624981040827231e-19
1.356933593750000000e+00 -3.559159321149403504e-19
1.357177734375000000e+00 -3.646228155251916346e-19
1.357421875000000000e+00 -3.719430846928430401e-19
1.357666015625000000e+00 -3.778417535148106493e-19
1.357910156250000000e+00 -3.822890950477272345e-19
1.358154296875000000e+00 -3.852608058348021223e-19
1.358398437500000000e+00 -3.867381510326293350e-19
1.358642578125000000e+00 -3.867080891196931695e-19
1.358886718750000000e+00 -3.851633767827578021e-19
1.359130859375000000e+00 -3.821026511765124688e-19
1.359375000000000000e+00 -3.775304912386611876e-19
1.359619140625000000e+00 -3.714574536366549732e-19
1.359863281250000000e+00 -3.639000874755936728e-19
1.360107421875000000e+00 -3.548809264953600859e-19
1.360351562500000000e+00 -3.444284577082258371e-19
1.360595703125000000e+00 -3.325770656859866017e-19
1.360839843750000000e+00 -3.193669532166120961e-19
1.361083984375000000e+00 -3.048440379570323839e-19
1.361328125000000000e+00 -2.890598245690455801e-19
1.361572265625000000e+00 -2.720712537174708139e-19
1.361816406250000000e+00 -2.539405273346052761e-19
1.362060546875000000e+00 -2.347349096801249446e-19
1.362304687500000000e+00 -2.145265069226728854e-19
1.362548828125000000e+00 -1.933920165808291274e-19
1.362792968750000000e+00 -1.714124637678372854e-19
1.363037109375000000e+00 -1.486729208724714473e-19
1.363281250000000000e+00 -1.252622023069007880e-19
1.363525390625000000e+00 -1.012725404282671909e-19
1.363769531250000000e+00 -7.679924383922714364e-20
1.364013671875000000e+00 -5.194033828945307162e-20
1.364257812500000000e+00 -2.679619231176716777e-20
1.364501953125000000e+00 -1.469128234963770402e-21
1.364746093750000000e+00 2.393697966912102593e-20
1.364990234375000000e+00 4.931711867985510698e-20
1.365234375000000000e+00 7.456556123837091726e-20
1.365478515625000000e+00 9.957630330126478187e-20
1.365722656250000000e+00 1.242435047531115210e-19
1.365966796875000000e+00 1.484619239400393334e-19
1.366210937500000000e+00 1.721273638580010346e-19
1.366455078125000000e+00 1.951371195384602184e-19
1.366699218750000000e+00 2.173904262773718694e-19
1.366943359375000000e+00 2.387889041364714854e-19
1.367187500000000000e+00 2.592370002083627284e-19
1.367431640625000000e+00 2.786424225209265441e-19
1.367675781250000000e+00 2.969165683079713594e-19
1.367919921875000000e+00 3.139749410736562083e-19
1.368164062500000000e+00 3.297375611215470574e-19
1.368408203125000000e+00 3.441293539585876686e-19
1.368652343750000000e+00 3.570805196424820771e-19
1.368896484375000000e+00 3.685268913991248411e-19
1.369140625000000000e+00 3.784102739774065573e-19
1.369384765625000000e+00 3.866787614465242725e-19
1.369628906250000000e+00 3.932870319282010473e-19
1.369873046875000000e+00 3.981966183804947515e-19
1.370117187500000000e+00 4.013761526492253564e-19
1.370361328125000000e+00 4.028015825785523365e-19
1.370605468750000000e+00 4.024563598916851394e-19
1.370849609375000000e+00 4.003315964902231235e-19
1.371093750000000000e+00 3.964261875613885735e-19
1.371337890625000000e+00 3.907469043794497756e-19
1.371582031250000000e+00 3.833084552630909201e-19
1.371826171875000000e+00 3.741335108768436891e-19
1.372070312500000000e+00 3.632526966493462519e-19
1.372314453125000000e+00 3.507045475330527160e-19
1.372558593750000000e+00 3.365354283568787825e-19
1.372802734375000000e+00 3.207994168922891078e-19
1.373046875000000000e+00 3.035581512573675374e-19
1.373291015625000000e+00 2.848806378253697324e-19
1.373535156250000000e+00 2.648430164592883891e-19
1.373779296875000000e+00 2.435283054074921854e-19
1.374023437500000000e+00 2.210261082208814323e-19
1.374267578125000000e+00 1.974322841240219368e-19
1.374511718750000000e+00 1.728485844079294602e-19
1.374755859375000000e+00 1.473822572873021914e-19
1.375000000000000000e+00 1.211456204154202994e-19
1.375244140625000000e+00 9.425560439430614911e-20
1.375488281250000000e+00 6.683326733893433807e-20
1.375732421875000000e+00 3.900328320248289679e-20
1.375976562500000000e+00 1.089339620014677648e-20
1.376220703125000000e+00 -1.736614755805924410e-20
1.376464843750000000e+00 -4.564316339184036864e-20
1.376708984375000000e+00 -7.380412261884153641e-20
1.376953125000000000e+00 -1.017147648821688401e-19
1.377197265625000000e+00 -1.292407236423657964e-19
1.377441406250000000e+00 -1.562481622386397973e-19
1.377685546875000000e+00 -1.826044175037157491e-19
1.377929687500000000e+00 -2.081786484283964080e-19
1.378173828125000000e+00 -2.328424863017945545e-19
1.378417968750000000e+00 -2.564706841894435251e-19
1.378662109375000000e+00 -2.789417722964400726e-19
1.378906250000000000e+00 -3.001386931277589107e-19
1.379150390625000000e+00 -3.199494127703610902e-19
1.379394531250000000e+00 -3.382675307464510013e-19
1.379638671875000000e+00 -3.549928746605145959e-19
1.379882812500000000e+00 -3.700320733559404518e-19
1.380126953125000000e+00 -3.832991072451969285e-19
1.380371093750000000e+00 -3.947158308681732385e-19
1.380615234375000000e+00 -4.042124671922685848e-19
1.380859375000000000e+00 -4.117280684015041256e-19
1.381103515625000000e+00 -4.172109429854055372e-19
1.381347656250000000e+00 -4.206190306125744865e-19
1.381591796875000000e+00 -4.219202442306865010e-19
1.381835937500000000e+00 -4.210927703514674415e-19
1.382080078125000000e+00 -4.181253229774102652e-19
1.382324218750000000e+00 -4.130173493907992983e-19
1.382568359375000000e+00 -4.057791847607723647e-19
1.382812500000000000e+00 -3.964321554485893631e-19
1.383056640625000000e+00 -3.850086261938728022e-19
1.383300781250000000e+00 -3.715519850906738127e-19
1.383544921875000000e+00 -3.561165731210810265e-19
1.383789062500000000e+00 -3.387675679615880786e-19
1.384033203125000000e+00 -3.195808054818053521e-19
1.384277343750000000e+00 -2.986425437916004583e-19
1.384521484375000000e+00 -2.760491673128248513e-19
1.384765625000000000e+00 -2.519068339293137860e-19
1.385009765625000000e+00 -2.263310633353609468e-19
1.385253906250000000e+00 -1.994462694248662265e-19
1.385498046875000000e+00 -1.713852292435335694e-19
1.385742187500000000e+00 -1.422884804387886107e-19
1.385986328125000000e+00 -1.123037107911064082e-19
1.386230468750000000e+00 -8.158508663722462940e-20
1.386474609375000000e+00 -5.029252713847847386e-20
1.386718750000000000e+00 -1.859093340723244794e-20
1.386962890625000000e+00 1.335062421003274697e-20
1.387207031250000000e+00 4.535975735015044614e-20
1.387451171875000000e+00 7.726164570338813239e-20
1.387695312500000000e+00 1.088799553994162234e-19
1.387939453125000000e+00 1.400378095940302284e-19
1.388183593750000000e+00 1.705587501665315451e-19
1.388427734375000000e+00 2.002676903745363255e-19
1.388671875000000000e+00 2.289919054167073593e-19
1.388916015625000000e+00 2.565620324992547906e-19
1.389160156250000000e+00 2.828130721794717261e-19
1.389404296875000000e+00 3.075853871949563110e-19
1.389648437500000000e+00 3.307256904879906836e-19
1.389892578125000000e+00 3.520880198212231819e-19
1.390136718750000000e+00 3.715346976095275924e-19
1.390380859375000000e+00 3.889372712200184937e-19
1.390625000000000000e+00 4.041773743658917591e-19
1.390869140625000000e+00 4.171475739995687285e-19
1.391113281250000000e+00 4.277521781794247071e-19
1.391357421875000000e+00 4.359079954342448462e-19
1.391601562500000000e+00 4.415450376326638015e-19
1.391845703125000000e+00 4.446071622732546595e-19
1.392089843750000000e+00 4.450526477016778935e-19
1.392333984375000000e+00 4.428546927868775516e-19
1.392578125000000000e+00 4.380018291922292322e-19
1.392822265625000000e+00 4.304982632262507832e-19
1.393066406250000000e+00 4.203641358145310123e-19
1.393310546875000000e+00 4.076356952018112382e-19
1.393554687500000000e+00 3.923653765105262412e-19
1.393798828125000000e+00 3.746217856894405283e-19
1.394042968750000000e+00 3.544895855780667646e-19
1.394287109375000000e+00 3.320692610100286536e-19
1.394531250000000000e+00 3.074767770795112972e-19
1.394775390625000000e+00 2.808431837325847589e-19
1.395019531250000000e+00 2.523141002783100981e-19
1.395263671875000000e+00 2.220490945237022616e-19
1.395507812500000000e+00 1.902209607295705057e-19
1.395751953125000000e+00 1.570148965831593002e-19
1.395996093750000000e+00 1.226275826606296295e-19
1.396240234375000000e+00 8.726615122130142974e-20
1.396484375000000000e+00 5.114701805327104150e-20
1.396728515625000000e+00 1.449473443850581018e-20
1.396972656250000000e+00 -2.245926311240315390e-20
1.397216796875000000e+00 -5.947800146552704268e-20
1.397460937500000000e+00 -9.632039009661126866e-20
1.397705078125000000e+00 -1.327427043471417711e-19
1.397949218750000000e+00 -1.685001249196507762e-19
1.398193359375000000e+00 -2.033483292651046976e-19
1.398437500000000000e+00 -2.370451775988660046e-19
1.398681640625000000e+00 -2.693523460247171067e-19
1.398925781250000000e+00 -3.000369373291095072e-19
1.399169921875000000e+00 -3.288731572685126893e-19
1.399414062500000000e+00 -3.556439913783920764e-19
1.399658203125000000e+00 -3.801428110321226402e-19
1.399902343750000000e+00 -4.021752179791086748e-19
1.400146484375000000e+00 -4.215604288905824798e-19
1.400390625000000000e+00 -4.381329165087399768e-19
1.400634765625000000e+00 -4.517438780095731370e-19
1.400878906250000000e+00 -4.622626430682439742e-19
1.401123046875000000e+00 -4.695780147002360981e-19
1.401367187500000000e+00 -4.735995006071975444e-19
1.401611328125000000e+00 -4.742584091856415579e-19
1.401855468750000000e+00 -4.715088518069624090e-19
1.402099609375000000e+00 -4.653286198052769150e-19
1.402343750000000000e+00 -4.557199177902796630e-19
1.402587890625000000e+00 -4.427099436889721436e-19
1.402832031250000000e+00 -4.263512679183883562e-19
1.403076171875000000e+00 -4.067220415257446679e-19
1.403320312500000000e+00 -3.839260777031177647e-19
1.403564453125000000e+00 -3.580927359461260335e-19
1.403808593750000000e+00 -3.293766121720818293e-19
1.404052734375000000e+00 -2.979570301601940106e-19
1.404296875000000000e+00 -2.640373302383776264e-19
1.404541015625000000e+00 -2.278438897004868713e-19
1.404785156250000000e+00 -1.896249130993297413e-19
1.405029296875000000e+00 -1.496492054200040733e-19
1.405273437500000000e+00 -1.082046690463448129e-19
1.405517578125000000e+00 -6.559658701228971757e-20
1.405761718750000000e+00 -2.214571024378957390e-20
1.406005859375000000e+00 2.181384337146276556e-20
1.406250000000000000e+00 6.593690733147107606e-20
1.406494140625000000e+00 1.098698813658677616e-19
1.406738281250000000e+00 1.532531894578139479e-19
1.406982421875000000e+00 1.957239382802050164e-19
1.407226562500000000e+00 2.369187732896139419e-19
1.407470703125000000e+00 2.764768457994539599e-19
1.407714843750000000e+00 3.140428717825394500e-19
1.407958984375000000e+00 3.492702692164673629e-19
1.408203125000000000e+00 3.818244597619748092e-19
1.408447265625000000e+00 4.113859815134116531e-19
1.408691406250000000e+00 4.376535192536106930e-19
1.408935546875000000e+00 4.603470456547266391e-19
1.409179687500000000e+00 4.792109116099441564e-19
1.409423828125000000e+00 4.940168515523464007e-19
1.409667968750000000e+00 5.045668734168641010e-19
1.409912109375000000e+00 5.106960087280504956e-19
1.410156250000000000e+00 5.122748301313935135e-19
1.410400390625000000e+00 5.092116443872293990e-19
1.410644531250000000e+00 5.014545701099358717e-19
1.410888671875000000e+00 4.889933770662032382e-19
1.411132812500000000e+00 4.718610271231290385e-19
1.411376953125000000e+00 4.501348834327215634e-19
1.411621093750000000e+00 4.239375627273118980e-19
1.411865234375000000e+00 3.934373751372901225e-19
1.412109375000000000e+00 3.588480878755984791e-19
1.412353515625000000e+00 3.204285020285203297e-19
1.412597656250000000e+00 2.784817742029876546e-19
1.412841796875000000e+00 2.333541456242163506e-19
1.413085937500000000e+00 1.854331837355817282e-19
1.413330078125000000e+00 1.351455256456970933e-19
1.413574218750000000e+00 8.295393384355932453e-20
1.413818359375000000e+00 2.935372724162308179e-20
1.414062500000000000e+00 -2.513059394964018788e-20
1.414306640625000000e+00 -7.994948359180378931e-20
1.414550781250000000e+00 -1.345330367125009612e-19
1.414794921875000000e+00 -1.882961566979629900e-19
1.415039062500000000e+00 -2.406445174428587945e-19
1.415283203125000000e+00 -2.909805250728554985e-19
1.415527343750000000e+00 -3.387091510423682786e-19
1.415771484375000000e+00 -3.832445250952105692e-19
1.416015625000000000e+00 -4.240168364926203399e-19
1.416259765625000000e+00 -4.604794987755882739e-19
1.416503906250000000e+00 -4.921166704861062680e-19
1.416748046875000000e+00 -5.184501913302246930e-19
1.416992187500000000e+00 -5.390466404324470278e-19
1.417236328125000000e+00 -5.535245713235010236e-19
1.417480468750000000e+00 -5.615615992303703799e-19
1.417724609375000000e+00 -5.629010022334851625e-19
1.417968750000000000e+00 -5.573578594004337873e-19
1.418212890625000000e+00 -5.448249871333204201e-19
1.418457031250000000e+00 -5.252783096278696335e-19
1.418701171875000000e+00 -4.987811650901691477e-19
1.418945312500000000e+00 -4.654879610117874885e-19
1.419189453125000000e+00 -4.256472868051159337e-19
1.419433593750000000e+00 -3.796038089406623436e-19
1.419677734375000000e+00 -3.277983441369953908e-19
1.419921875000000000e+00 -2.707676042352220618e-19
1.420166015625000000e+00 -2.091428099544329630e-19
1.420410156250000000e+00 -1.436463320910960274e-19
1.420654296875000000e+00 -7.508601713917686282e-20
1.420898437500000000e+00 -4.349667801179135338e-21
1.421142578125000000e+00 6.760249378885632151e-20
1.421386718750000000e+00 1.397483620727793266e-19
1.421630859375000000e+00 2.110148695078937150e-19
1.421875000000000000e+00 2.802899901440085707e-19
1.422119140625000000e+00 3.464379104335803529e-19
1.422363281250000000e+00 4.083155759876856214e-19
1.422607421875000000e+00 4.647890866558885711e-19
1.422851562500000000e+00 5.147531817787597838e-19
1.423095703125000000e+00 5.571514871806072863e-19
1.423339843750000000e+00 5.909968475906873038e-19
1.423583984375000000e+00 6.153937548312160501e-19
1.423828125000000000e+00 6.295604416432948453e-19
1.424072265625000000e+00 6.328510966679060300e-19
1.424316406250000000e+00 6.247783122269716338e-19
1.424560546875000000e+00 6.050343198067927051e-19
1.424804687500000000e+00 5.735116870000717714e-19
1.425048828125000000e+00 5.303212318246451373e-19
1.425292968750000000e+00 4.758094507774024618e-19
1.425537109375000000e+00 4.105711539518841689e-19
1.425781250000000000e+00 3.354598121814532959e-19
1.426025390625000000e+00 2.515929312352233770e-19
1.426269531250000000e+00 1.603528400097591013e-19
1.426513671875000000e+00 6.338197177673933379e-20
1.426757812500000000e+00 -3.742940654749622595e-20
1.427001953125000000e+00 -1.399617623765622835e-19
1.427246093750000000e+00 -2.418926960576207781e-19
1.427490234375000000e+00 -3.407326678740844068e-19
